ETHICS_NUM,FEC_NUM,
"506017","C00030007"
"506017","C00030007"
"506017","C00030007"
"506017","C00030007"
"506017","C00030007"
"206032",""
"504004","C00111658"
"504005","C00350439"
"597327","C00767778"
"597138","C00236489"
"502046","C00015024"
"597374","C00193433"
"598441","C00231951"
"506004","C00410589"
"497160",""
"306001",""
"597137","C00034041"
"597116","C00231407"
"597011","C00279224"
"297282",""
"206032",""
"206015",""
"206019",""
"201027","C00227546"
"206015",""
"206015",""
"206015",""
"597046","C00035006"
"202009","C00370577"
"506008","C00011114"
"206048",""
"201035","C00333534"
"206055",""
"206055",""
"206055",""
"206055",""
"297095",""
"206054",""
"501010","C00096842"
"506019","C00384362"
"506019","C00384362"
"597091","C00082792"
"502042","C00219642"
"506001","C00251835"
"597125","C00033423"
"597256","C00215384"
"206008",""
"505011","C00344663"
"597124","C00144345"
"206050",""
"597352","C00119008"
"500015","C00205401"
"597070","C00308718"
"206001",""
"206028",""
"597246","C00167213"
"297282",""
"306001",""
"597377","C00066472"
"597115","C00199703"
"597246","C00167213"
"597399","C0020903"
"406004",""
"206034",""
"497160",""
"497160",""
"597323","C00025346"
"500010","C00002089"
"597346","C00010470"
"206025",""
"597332","C00001636"
"506017","C00030007"
"506017","C00030007"
"506017","C00030007"
"506017","C00030007"
"506017","C00030007"
"506017","C00030007"
"206014",""
"500008","C00265595"
"597369","C00007948"
"206019",""
"599416","C00060103"
"206057",""
"597374","C00193433"
"506001","C00251835"
"506019","C00384362"
"506019","C00384362"
"497275",""
"506017","C00030007"
"506017","C00030007"
"506017","C00030007"
"506017","C00030007"
"506017","C00030007"
"506017","C00030007"
"206034",""
"599414",""
"497275",""
"506012","C00064766"
"597246","C00167213"
"504013","C00326082"
"497021",""
"506020","C00039321"
"506020","C00039321"
"506005","C00167460"
"505006","C00084475"
"306002",""
"306001",""
"306001",""
"597182","C00139477"
"206011",""
"297348","C00160077"
"306003",""
"206018",""
"503003","C00387753"
"503003","C00387753"
"206019",""
"206020",""
"506005","C00167460"
"297223","C00030007"
"297223","C00030007"
"502056","C00341552"
"203010","C00210526"
"505010","C00007898"
"206022",""
"297348","C00160077"
"202001","C00109546"
"298416",""
"505009","C00390054"
"206018",""
"597372","C00015552"
"504015","C00366468"
"203041","C00112896"
"505005","C00402073"
"206007",""
"502043","C00230342"
"502043","C00230342"
"298416",""
"201035","C00333534"
"505001","C00390963"
"497275",""
"497275",""
"203053",""
"206039",""
"597046","C00035006"
"505005","C00402073"
"206007",""
"501024","C00369009"
"206051",""
"597183","C00337808"
"597130","C00010983"
"506022","C00001016"
"206059",""
"497164",""
"497136",""
"306002",""
"306005",""
"306006",""
"306003",""
"306004",""
"506020","C00039321"
"506020","C00039321"
"206060",""
"502042","C00219642"
"502056","C00341552"
"501010","C00096842"
"599418","C00351924"
"497021",""
"597026","C00235739"
"597027","C00004960"
"597269","C00016683"
"597216","C00297622"
"597137","C00034041"
"597154","C00040568"
"597177","73-1283801"
"597169","C00053553"
"598441","C00231951"
"502027","C00108209"
"597264","C00083535"
"597091","C00082792"
"297095",""
"297095",""
"597109",""
"599414",""
"206026",""
"206025",""
"505009","C00390054"
"506006","C00328468"
"599418","C00351924"
"206027",""
"206018",""
"506002","C00115972"
"597027","C00004960"
"597264","C00083535"
"206028",""
"502055","C00213348"
"501007","C00128512"
"297148",""
"306002",""
"502010","C00127258"
"506007","C00171926"
"306003",""
"501010","C00096842"
"506008","C00011114"
"201035","C00333534"
"597352","C00119008"
"206050",""
"505010","C00007898"
"497275",""
"597070","C00308718"
"201025","C00370171"
"597246","C00167213"
"306005",""
"306001",""
"306001",""
"406004",""
"206061",""
"297348","C00160077"
"206011",""
"207011",""
"506013","C00000489"
"597342","C00002766"
"206062","C00413245"
"206062","C00413245"
"206063",""
"505006","C00084475"
"206064",""
"206052",""
"506023","C00393975"
"206065",""
"206066",""
"206067",""
"506024","C00343707"
"507006","C00425975"
"206068",""
"597026","C00235739"
"306002",""
"306007",""
"206069",""
"206065",""
"206062","C00413245"
"206062","C00413245"
"206063",""
"206066",""
"201025","C00370171"
"306004",""
"506025","C00316331"
"206071","C00246678"
"506026","C00413245"
"306005",""
"206016",""
"206051",""
"306006",""
"306003",""
"599418","C00351924"
"598405","C00027359"
"598405","C00027359"
"597137","C00034041"
"597009","C00283457"
"597009","C00283457"
"201035","C00333534"
"201035","C00333534"
"201027","C00227546"
"500008","C00265595"
"202001","C00109546"
"503004","C00042069"
"503003","C00387753"
"597026","C00235739"
"505007","C00266551"
"497042",""
"206019",""
"504012","C00388009"
"599414",""
"597053","C00076810"
"597130","C00010983"
"503018","C00252437"
"297148",""
"497136",""
"597154","C00040568"
"297095",""
"497164",""
"497164",""
"597169","C00053553"
"597246","C00167213"
"206014",""
"597374","C00193433"
"597374","C00193433"
"505001","C00390963"
"206017",""
"497275",""
"206005","C00211524"
"497272",""
"297282",""
"505011","C00344663"
"206030",""
"597326","C00138552"
"504015","C00366468"
"597375","C00008268"
"206007",""
"505005","C00402073"
"597375","C00008268"
"206012",""
"597345","C00104851"
"297355",""
"500015","C00205401"
"597369","C00007948"
"500032","C00115303"
"206039",""
"497135",""
"206050",""
"597246","C00167213"
"306001",""
"306001",""
"306001",""
"306001",""
"306001",""
"306001",""
"206072",""
"506027","C00343947"
"206073",""
"506011","COO275529"
"503002","C00072769"
"297044",""
"203053",""
"597369","C00007948"
"597332","C00001636"
"297348","C00160077"
"297348","C00160077"
"598433","C00279455"
"297223","C00030007"
"597372","C00015552"
"206027",""
"206017",""
"206017",""
"497160",""
"597246","C00167213"
"505003","C00176388"
"206025",""
"206025",""
"206010",""
"206031",""
"597183","C00337808"
"597005","C00040253"
"504013","C00326082"
"202009","C00370577"
"206025",""
"597374","C00193433"
"505002","C00106740"
"201025","C00370171"
"201025","C00370171"
"201025","C00370171"
"201025","C00370171"
"201025","C00370171"
"201025","C00370171"
"201025","C00370171"
"201025","C00370171"
"201025","C00370171"
"201025","C00370171"
"201025","C00370171"
"201025","C00370171"
"201025","C00370171"
"201025","C00370171"
"297223","C00030007"
"206001",""
"297355",""
"597125","C00033423"
"597345","C00104851"
"203053",""
"597070","C00308718"
"597374","C00193433"
"597127","C00027342"
"201035","C00333534"
"201025","C00370171"
"201025","C00370171"
"201025","C00370171"
"203010","C00210526"
"597216","C00297622"
"400030",""
"597154","C00040568"
"500007","73-1585482"
"206032",""
"597053","C00076810"
"201025","C00370171"
"505006","C00084475"
"597246","C00167213"
"206033",""
"206034",""
"599418","C00351924"
"206035",""
"206035",""
"206036",""
"203053",""
"597256","C00215384"
"597246","C00167213"
"502008","C00368811"
"206027",""
"502027","C00108209"
"597323","C00025346"
"597375","C00008268"
"504008","C00093054"
"599393","C00308718"
"505007","C00266551"
"598441","C00231951"
"497021",""
"497042",""
"500011","C00039305"
"406005",""
"598420","C00032979"
"506007","C00171926"
"504004","C00111658"
"502042","C00219642"
"597125","C00033423"
"206008",""
"297148",""
"598400","C000097485"
"503004","C00042069"
"504014","C00075341"
"206001",""
"597026","C00235739"
"597377","C00066472"
"597207","C00190934"
"597264","C00083535"
"297044",""
"597124","C00144345"
"506005","C00167460"
"597346","C00010470"
"597342","C00002766"
"597352","C00119008"
"206020",""
"503018","C00252437"
"503018","C00252437"
"297223","C00030007"
"297223","C00030007"
"297223","C00030007"
"297223","C00030007"
"297223","C00030007"
"297223","C00030007"
"297223","C00030007"
"597009","C00283457"
"297095",""
"598420","C00032979"
"201025","C00370171"
"497160",""
"201035","C00333534"
"597183","C00337808"
"206005","C00211524"
"297348","C00160077"
"505001","C00390963"
"505003","C00176388"
"202001","C00109546"
"504007",""
"502010","C00127258"
"501010","C00096842"
"505007","C00266551"
"206007",""
"406001","406001"
"206009",""
"206008",""
"597127","C00027342"
"500010","C00002089"
"597094","C00302240"
"297095",""
"202001","C00109546"
"497136",""
"297282",""
"597299","C00246736"
"201025","C00370171"
"201035","C00333534"
"506009","C00109546"
"502043","C00230342"
"597182","C00139477"
"206011",""
"306001",""
"306002",""
"306001",""
"306001",""
"306003",""
"497164",""
"502003","C00354753"
"206009",""
"501010","C00096842"
"597091","C00082792"
"406001","406001"
"206031",""
"206028",""
"597053","C00076810"
"502055","C00213348"
"599414",""
"506001","C00251835"
"597130","C00010983"
"206011",""
"497135",""
"406006",""
"597138","C00236489"
"206001",""
"501007","C00128512"
"201025","C00370171"
"505010","C00007898"
"206035",""
"206033",""
"206014",""
"297229",""
"206036",""
"297348","C00160077"
"297348","C00160077"
"297348","C00160077"
"297348","C00160077"
"297348","C00160077"
"297348","C00160077"
"297348","C00160077"
"297348","C00160077"
"297348","C00160077"
"297348","C00160077"
"297348","C00160077"
"503018","C00252437"
"503018","C00252437"
"503018","C00252437"
"503018","C00252437"
"503018","C00252437"
"597011","C00279224"
"297016",""
"597169","C00053553"
"503002","C00072769"
"503018","C00252437"
"597216","C00297622"
"597182","C00139477"
"597326","C00138552"
"206010",""
"206011",""
"599416","C00060103"
"206012",""
"597137","C00034041"
"597137","C00034041"
"597183","C00337808"
"597053","C00076810"
"597053","C00076810"
"203010","C00210526"
"297229",""
"597372","C00015552"
"297223","C00030007"
"297223","C00030007"
"297223","C00030007"
"297223","C00030007"
"297223","C00030007"
"297223","C00030007"
"297223","C00030007"
"297223","C00030007"
"297223","C00030007"
"297223","C00030007"
"297223","C00030007"
"297223","C00030007"
"297223","C00030007"
"297223","C00030007"
"297223","C00030007"
"297223","C00030007"
"297223","C00030007"
"297223","C00030007"
"297223","C00030007"
"297223","C00030007"
"297223","C00030007"
"297223","C00030007"
"201035","C00333534"
"202009","C00370577"
"202009","C00370577"
"597374","C00193433"
"505001","C00390963"
"306002",""
"306001",""
"506010","C00397711"
"306001",""
"597269","C00016683"
"306006",""
"497272",""
"497275",""
"597154","C00040568"
"505011","C00344663"
"597284","C00042002"
"503002","C00072769"
"503003","C00387753"
"597115","C00199703"
"297348","C00160077"
"506012","C00064766"
"500015","C00205401"
"597345","C00104851"
"597070","C00308718"
"500032","C00115303"
"598433","C00279455"
"297223","C00030007"
"297223","C00030007"
"297223","C00030007"
"297223","C00030007"
"297223","C00030007"
"297223","C00030007"
"203041","C00112896"
"203041","C00112896"
"203041","C00112896"
"203041","C00112896"
"203041","C00112896"
"203041","C00112896"
"203041","C00112896"
"203041","C00112896"
"203041","C00112896"
"203041","C00112896"
"203041","C00112896"
"203041","C00112896"
"203010","C00210526"
"203010","C00210526"
"203010","C00210526"
"203010","C00210526"
"203010","C00210526"
"203010","C00210526"
"203010","C00210526"
"203010","C00210526"
"203010","C00210526"
"203010","C00210526"
"203010","C00210526"
"203041","C00112896"
"597207","C00190934"
"500008","C00265595"
"597007","C00210526"
"203053",""
